NO,메시지내용,수신지역,등록일자,단계,재난유형
208179,"한파주의보 지속 발효 중 ▲출근길 강추위와 빙판길 주의 ▲한파 취약계층 가급적 외출자제 ▲시설물 동파 및 화재 예방, 농·축산물 보온에 유의하세요. [세종시청]",세종특별자치시  ,2023/12/22 07:05:38,안전안내,한파
208190,"금일 제천시 한파경보 발효중, 출근길 강추위 빙판길 주의, 농작물 및 수도동파 예방조치실시, 야외 활동을 자제, 외출 시 보온에 신경 쓰시기 바랍니다. [제천시]",충청북도 제천시 ,2023/12/22 08:43:57,안전안내,한파
208191,옥천군지역 한파주의보 발효중. 야외 활동을 자제하시고 외출 시 보온에 신경 쓰세요. 수도 계량기는 헌 옷 등으로 감싸 동파를 방지하세요. [옥천군],충청북도 옥천군 ,2023/12/22 08:45:06,안전안내,한파
208282,"안양시 주요 도로 전구간 제설 완료하였으나 골목길, 경사로 결빙구간 주의하시고 내 집, 내 점포 앞 눈치우기 많은 협조 바랍니다. [안양시청]","경기도 안양시 만안구 ,경기도 안양시 동안구 ",2023/12/24 07:40:13,안전안내,대설
208283,"밤사이 내린 눈으로 군포시 주요도로 제설작업 중이나, 도로 결빙에 유의하여 주시기 바랍니다. 내 집, 내 점포 앞 눈치우기에 협조바랍니다 [군포시]",경기도 군포시 ,2023/12/24 07:46:32,안전안내,대설
208302,"도로 결빙으로 학동고개, 소동고개, 언양고개, 옥산(옥동)고개 차량 통제 중. 개통 시 별도 안내 [거제시]",경상남도 거제시 ,2023/12/24 09:10:55,안전안내,대설
208303,도로 결빙으로 인한 시내버스 전면 운행 중단 안내. 추후 기상상황 및 제설작업 상황에 따라 운행 재개 시점 공지 예정[거제시],경상남도 거제시 ,2023/12/24 09:11:59,안전안내,대설
208304,"현재 눈이 쌓이는 곳이 있어 고지대, 산복도로 등 도로 결빙이 우려되니 차량 운행 시 감속 운행, 외출 시 미끄럼 사고 등 안전사고에 유의바랍니다.[부산시]",부산광역시 전체 ,2023/12/24 09:14:35,안전안내,대설
208305,"오늘 오전 눈날림이 있어 도로결빙이 우려되오니, 차량운행시 감속운행 및 미끄럼 사고에 유의바랍니다. [해운대구]",부산광역시 해운대구 ,2023/12/24 09:15:16,안전안내,기타
208306,"오늘 아침 눈이 내리고 있어 결빙이 우려되오니 황령산 봉수대 도로, 마하사 등 통행 시 안전에 유의하시기 바랍니다.
[연제구]",부산광역시 연제구 ,2023/12/24 09:17:20,안전안내,대설
208307,"밤 사이 내린 눈으로 도로와 인도가 미끄러우니 운전 시 감속 운행, 보행 시 낙상사고 유의 등 안전에 유의하시기 바랍니다.[계양구]",인천광역시 계양구 ,2023/12/24 09:19:42,안전안내,대설
208308,"금일 내리고 있는 눈으로 도로결빙이 예상되오니, 비탈길 안전운행, 보행시 미끄럼 사고에 유의하시기 바랍니다. [영도구]",부산광역시 영도구 ,2023/12/24 09:23:21,안전안내,대설
208365,"강설이 지속되고 있습니다. 내 집 앞 눈 치우기에 동참해 주시고, 차량 운행 시 서행, 미끄럼 사고에 각별히 유의하시기 바랍니다. [양구군]",강원특별자치도 양구군 ,2023/12/25 08:55:12,안전안내,대설
208366,"오전 중 적설 지속. 내 집 앞 눈 치우기에 동참해 주시고, 차량 운행 시 서행, 보행 시 미끄럼 주의 등 각별히 유의하여 주시기 바랍니다. [인제군청]",강원특별자치도 인제군 ,2023/12/25 09:08:09,안전안내,대설
208403,"천안시에서 목격된 최우석씨(남,20세)를 찾습니다-171cm,털모자달린검정패딩,검정바지,흰운동화,아디다스검정모자 vo.la/pbaDj / ☎182 [충남경찰청]","충청남도 천안시 동남구 ,충청남도 천안시 서북구 ",2023/12/27 15:59:36,안전안내,기타
208455,"금일 현재 서울지역에 대설주의보가 발령 중입니다. 차량 운행 자제, 외출 시 대중교통 이용, 보도·이면도로 보행 시 낙상에 주의 바랍니다. [서울특별시청]",서울특별시 전체 ,2023/12/30 10:41:26,안전안내,대설
208456,"인천 지역 많은 눈이 내리고 있습니다. 운전 시 안전 주의, 집 앞 눈 치우기, 야외활동 자제, 외출 시 미끄럼 주의 등 안전에 유의 바랍니다. [인천광역시]",인천광역시 전체 ,2023/12/30 10:43:55,안전안내,대설
207775,권선동 1308번지 권선지하차도(동탄방향) 입구 옆 도로에서 누수로 인해 도로가 혼잡 할 수 있으니 우회하여 주시기 바랍니다. [수원특례시],"경기도 수원시 장안구 ,경기도 수원시 권선구 ,경기도 수원시 팔달구 ,경기도 수원시 영통구 ",2023/12/19 16:18:18,안전안내,기타
207835,"어제부터 내린 눈으로 도로가 얼어 위험하니 미끄럼 사고에 주의하시고 낙상, 수도관 동파 등 안전사고에 유의하시기 바랍니다.[가평군청]",경기도 가평군 ,2023/12/20 08:06:50,안전안내,대설
207834,"오늘 08시00분 전북(임실,고창,완주) 대설주의보 발효. 대중교통을 이용하시고 눈길 안전에 주의하시기 바랍니다. [행정안전부]","전라북도 고창군 ,전라북도 완주군 ,전라북도 임실군 ",2023/12/20 08:06:38,안전안내,대설
207836,"12. 20. 8시부로 도 전지역 강풍주의보 발효 중. 공사장, 비닐하우스 결박과 간판, 어선, 수산증양식시설 등 시설물관리 및 안전사고에 유의 바랍니다[제주도]",제주특별자치도 전체 ,2023/12/20 08:16:29,안전안내,강풍
207837,"밤사이 내린 눈으로 도로 결빙이 우려되오니 노약자 외출자제, 교량등 결빙지역 안전 운전하시기 바랍니다. [순창군]",전라북도 순창군 ,2023/12/20 08:21:44,안전안내,대설
207838,오늘 07:50부터 상북 배내골입구삼거리(밀양방면/양산방면) 강설로 인하여 도로 통제가 되었으니 우회하여 주시기 바라며 도로결빙 등 안전에 유의바랍니다.[울주군],울산광역시 울주군 ,2023/12/20 08:27:56,안전안내,대설
207839,"밤새 내린 눈으로 도로가 얼어 살얼음이 예상되므로 도로안전에 유의하여 주시기 바랍니다. 내 집, 내 점포 앞 눈 치우기에 동참하여 주시기 바랍니다 [군포시]",경기도 군포시 ,2023/12/20 08:28:27,안전안내,대설
207979,북극발 최강 한파로 주말까지 체감온도 영하 20도까지 떨어지니 ▲야외활동 자제 ▲수도관 동파예방 ▲방한용품 착용 등 안전에 유의하여 주시기 바랍니다.[파주시],경기도 파주시 ,2023/12/20 20:31:00,안전안내,한파
207980,"대설로 인해 도로 결빙이 예상되니 야외 활동과 차량운행을 자제하고 차량 운행시 안전장비(체인, 삽 등) 준비 및 감속운행 하시기 바랍니다. [전라남도]",전라남도 전체 ,2023/12/20 20:32:09,안전안내,대설
208017,무안군 대설경보 발효 중 ▲도로결빙 미끄럼유의 ▲대중교통 이용 ▲외출 자제 ▲수도관 동파방지 ▲난방기 화재 등 안전에 유의 바랍니다. [무안군],전라남도 무안군 ,2023/12/21 06:44:20,안전안내,대설
208018,담양군 대설주의보 발효 중▲새벽에 내린 눈으로 노면 결빙 우려▲차량 감속 운행 및 안전거리 확보▲야외활동 자제▲낙상사고 주의 등 안전에 유의바랍니다. [담양군],전라남도 담양군 ,2023/12/21 06:45:42,안전안내,대설
208019,"전남지역에 많은 눈이 내리고 있습니다.▲야외 활동 자제▲외출시 체온 유지▲눈길 미끄럼주의▲대중교통 이용▲차량 체인 구비, 서행 등 안전에 주의바랍니다.[전라남도]",전라남도 전체 ,2023/12/21 06:49:35,안전안내,대설
208020,"새벽에 내린 눈으로 도로노면 결빙이 우려되오니, ▲차량감속운행 ▲출근길 대중교통 이용 ▲낙상사고 주의 등 안전에 각별히 유의바랍니다. [영암군]",전라남도 영암군 ,2023/12/21 06:50:09,안전안내,대설
208021,"보성군 대설주의보 발효중. △도로결빙 우려되니 감속운행, 안전거리 확보 △야외활동 자제 △부득이 외출 시 체온유지 등 안전에 유의하시기 바랍니다. [보성군]",전라남도 보성군 ,2023/12/21 06:50:44,안전안내,대설
208022,폭설로 인해 현재 농어촌버스 일부구간(면소재지 등)만 운행 중입니다. 날씨 및 도로 상태 호전 시 운행 재개 예정이오니 참고하시기 바랍니다.[해남군],전라남도 해남군 ,2023/12/21 06:53:54,안전안내,대설
208023,현재까지 25cm 이상의 눈이 내렸으며 모레 새벽까지 계속 눈이 예상됩니다. 시설물 피해 및 안전에 유의하시기 바랍니다. [함평군],전라남도 함평군 ,2023/12/21 06:55:43,안전안내,대설
208024,"광산구 지역 대설경보 발효중, 도로결빙에 따라 교통혼잡이 예상되니 출퇴근시 대중교통을 이용하여 주시고, 내집앞 눈치우기에 적극 동참하여 주시기 바랍니다.[광산구]",광주광역시 광산구 ,2023/12/21 06:56:34,안전안내,대설
208025,"영하 13도 내외의 강추위가 3일간 지속될 예정이오니, 외출을 자제하시고 도로결빙, 운전사고, 수도동파, 농작물 피해, 화재 등에 주의하시기 바랍니다.[광명시]",경기도 광명시 ,2023/12/21 06:58:18,안전안내,한파
208076,"많은 눈과 강추위가 계속되어 있습니다. 도로결빙으로 인한 차량 미끄럼 사고가 우려되니 감속운행, 차간거리 유지 등 안전운전에 각별히 유의바랍니다[국토교통부]","광주광역시 전체 ,전라남도 전체 ,전라북도 전체 ,충청남도 전체 ",2023/12/21 10:01:35,안전안내,대설
208204,담양군 한파주의보 발효 중 ▲도로 결빙 유의 ▲차량 감속 운행 및 안전거리 확보 ▲야외활동 자제 ▲건강관리 등 안전사고에 유의하시기 바랍니다. [담양군],전라남도 담양군 ,2023/12/22 10:32:04,안전안내,한파
208205,"한파경보 발효중. 야외활동 자제, 수도계량기·옥외 수도꼭지·베란다 등의 노출 배관을 헌 옷 등의 보온재로 감싸 동파를 예방하여 주시기 바랍니다.[증평군]",충청북도 증평군 ,2023/12/22 10:34:33,안전안내,한파
208215,"주말까지 영하권 날씨가 지속될 것으로 예상되니, 노약자 및 기저질환자는 야외활동을 자제하시고 안전에 유의하시기 바랍니다. [함평군]",전라남도 함평군 ,2023/12/22 16:15:20,안전안내,대설
208320,"67-1, 71번, 52번 노선을 제외한 모든 노선 시내버스가 12시부터 정상 운행됨을 안내드립니다. [거제시]",경상남도 거제시 ,2023/12/24 12:25:26,안전안내,기타
208321,"현재 많은 눈으로 도로상황이 위험할 수 있습니다. 차량운행 자제, 커브 구간,응달지역,교량 구간 감속운행 및 안전거리 유지 등 사고에 유의하시기 바랍니다[서천군]",충청남도 서천군 ,2023/12/24 12:25:56,안전안내,대설
208327,"산지에 대설특보로 1100도로 차량통제(대형,소형) 중이며, 제설작업  진행중이나 교통혼잡으로 지연되고 있으니 다소 불편하시더라도 양해바랍니다. [제주특별자치도]",제주특별자치도 전체 ,2023/12/24 15:40:42,안전안내,대설
208422,"송파구에서 배회중인 백병춘씨(남, 61세)를 찾습니다 -160cm,황토색롱패딩,검정바지,검정크록스,백발대머리 vo.la/ywmZU / ☎182 [서울경찰청]",서울특별시 송파구 ,2023/12/28 20:10:53,안전안내,기타
208423,"성남시에서 배회중인 백병춘씨(남, 61세)를 찾습니다 -160cm,황토색롱패딩,검정바지,검정크록스,백발대머리 vo.la/ywmZU / ☎182 [경기남부경찰청]","경기도 성남시 수정구 ,경기도 성남시 중원구 ,경기도 성남시 분당구 ",2023/12/28 20:11:51,안전안내,기타
208467,12.30.(토) 11:30 대설주의보 발효. ▲비닐하우스 등 시설물 관리 ▲운전 시 서행 ▲외출 시 미끄럼 주의 등 안전에 유의하시기 바랍니다. [횡성군],강원특별자치도 횡성군 ,2023/12/30 11:49:56,안전안내,대설
208466,금일 많은 강설로 인해 미끄럼사고 우려가 있으니 보행 및 운전 시 안전사고에 유의하시고 각 가정에서는 난방 유지와 계량기 동파에 유의하시기 바랍니다. [양구군],강원특별자치도 양구군 ,2023/12/30 11:49:52,안전안내,대설
208468,도내에 많은 눈이 내리고 있습니다. 가급적 대중교통을 이용하시고 차량 이용 시 감속 등 안전운전과 보행 중 미끄럼 사고에 조심하시기 바랍니다. [경기도청],경기도 전체 ,2023/12/30 11:50:26,안전안내,대설
208469,"주말동안 많은 눈이 예상됩니다. 도로결빙 등으로 인한 미끄럼 사고가 우려 되오니, 안전운전 준수 및 보행안전에 유의하시기 바랍니다. [철원군]",강원특별자치도 철원군 ,2023/12/30 11:54:32,안전안내,대설
208470,"강북구에서 실종된 정복순씨(여,82세)를 찾습니다-145cm,39kg,자주색잠바,꽃무늬바지,남색신발,흰색모자
vo.la/PtmTq / ☎182 [서울경찰청]",서울특별시 강북구 ,2023/12/30 11:58:34,안전안내,기타
207809,"현재 대설주의보 발효 중, 저녁 한파주의보 예정 ▲빙판길 교통사고 유의 ▲보행시 미끄럼 유의 ▲농·축산물 시설 관리에 유의하세요 [세종시청]",세종특별자치시  ,2023/12/20 06:30:07,안전안내,대설
207808,오늘 06시30분 전북(순창) 대설주의보 발효. 대중교통을 이용하시고 눈길 안전에 주의하시기 바랍니다. [행정안전부],전라북도 순창군 ,2023/12/20 06:30:03,안전안내,대설
207810,"밤새 내린 많은 눈으로 도로 결빙 사고 발생이 우려되오니 차량 운행 시 감속 운행, 차간 거리 유지, 보행자 안전에 유의하시기 바랍니다. [태안군]",충청남도 태안군 ,2023/12/20 06:30:37,안전안내,대설
207811,"밤사이 내린 많은 눈으로 출근길 도로결빙이 우려되오니, 차량 운행 시 감속운행 및 안전거리 확보, 보행 시 낙상사고 주의 등 안전에 유의바랍니다.[부여군]",충청남도 부여군 ,2023/12/20 06:31:07,안전안내,대설
207812,밤 사이 내린 눈이 얼어 피해가 예상됩니다. ▲결빙 지역 안전 운전 ▲노약자 외출 자제 ▲농축산물 피해 예방 등 안전에 유의하시기 바랍니다. [충청남도],충청남도 전체 ,2023/12/20 06:31:37,안전안내,대설
